,state,avg_temp,anomaly,year,code
2861,Mississippi,62.3,-1.3,2014,MS
2862,Mississippi,65.3,1.7,2015,MS
2863,Mississippi,65.9,2.3,2016,MS
2864,Mississippi,65.8,2.2,2017,MS
2865,Mississippi,64.8,1.2,2018,MS
2866,Mississippi,65.2,1.6,2019,MS
2867,Mississippi,65.5,1.9,2020,MS
2868,Mississippi,64.6,1.0,2021,MS
2869,Missouri,55.4,0.9,1896,MO
2870,Missouri,54.7,0.2,1897,MO
2871,Missouri,54.1,-0.4,1898,MO
2872,Missouri,53.6,-0.9,1899,MO
2873,Missouri,55.2,0.7,1900,MO
2874,Missouri,55.0,0.5,1901,MO
2875,Missouri,53.6,-0.9,1902,MO
2876,Missouri,53.0,-1.5,1903,MO
2877,Missouri,52.7,-1.8,1904,MO
2878,Missouri,52.8,-1.7,1905,MO
2879,Missouri,53.7,-0.8,1906,MO
2880,Missouri,54.2,-0.3,1907,MO
2881,Missouri,55.3,0.8,1908,MO
2882,Missouri,54.6,0.1,1909,MO
2883,Missouri,54.1,-0.4,1910,MO
2884,Missouri,56.1,1.6,1911,MO
2885,Missouri,52.4,-2.1,1912,MO
2886,Missouri,55.5,1.0,1913,MO
2887,Missouri,55.0,0.5,1914,MO
2888,Missouri,53.9,-0.6,1915,MO
2889,Missouri,54.3,-0.2,1916,MO
2890,Missouri,51.8,-2.7,1917,MO
2891,Missouri,54.7,0.2,1918,MO
2892,Missouri,54.7,0.2,1919,MO
2893,Missouri,53.7,-0.8,1920,MO
2894,Missouri,57.6,3.1,1921,MO
2895,Missouri,55.7,1.2,1922,MO
2896,Missouri,54.7,0.2,1923,MO
2897,Missouri,52.4,-2.1,1924,MO
2898,Missouri,55.0,0.5,1925,MO
2899,Missouri,53.8,-0.7,1926,MO
2900,Missouri,55.0,0.5,1927,MO
2901,Missouri,54.4,-0.1,1928,MO
2902,Missouri,52.8,-1.7,1929,MO
2903,Missouri,55.2,0.7,1930,MO
2904,Missouri,57.2,2.7,1931,MO
2905,Missouri,54.9,0.4,1932,MO
2906,Missouri,56.5,2.0,1933,MO
2907,Missouri,56.6,2.1,1934,MO
2908,Missouri,54.2,-0.3,1935,MO
2909,Missouri,55.4,0.9,1936,MO
2910,Missouri,53.4,-1.1,1937,MO
2911,Missouri,57.3,2.8,1938,MO
2912,Missouri,56.4,1.9,1939,MO
2913,Missouri,52.9,-1.6,1940,MO
2914,Missouri,56.2,1.7,1941,MO
2915,Missouri,54.4,-0.1,1942,MO
2916,Missouri,54.0,-0.5,1943,MO
2917,Missouri,54.7,0.2,1944,MO
2918,Missouri,53.6,-0.9,1945,MO
2919,Missouri,56.7,2.2,1946,MO
2920,Missouri,54.4,-0.1,1947,MO
2921,Missouri,54.1,-0.4,1948,MO
2922,Missouri,54.6,0.1,1949,MO
2923,Missouri,52.9,-1.6,1950,MO
2924,Missouri,52.7,-1.8,1951,MO
2925,Missouri,55.2,0.7,1952,MO
2926,Missouri,56.6,2.1,1953,MO
2927,Missouri,57.0,2.5,1954,MO
2928,Missouri,55.0,0.5,1955,MO
2929,Missouri,55.7,1.2,1956,MO
2930,Missouri,54.5,0.0,1957,MO
2931,Missouri,53.0,-1.5,1958,MO
2932,Missouri,54.3,-0.2,1959,MO
2933,Missouri,53.1,-1.4,1960,MO
2934,Missouri,53.3,-1.2,1961,MO
2935,Missouri,54.0,-0.5,1962,MO
2936,Missouri,54.5,0.0,1963,MO
2937,Missouri,55.1,0.6,1964,MO
2938,Missouri,55.0,0.5,1965,MO
2939,Missouri,53.4,-1.1,1966,MO
2940,Missouri,53.7,-0.8,1967,MO
2941,Missouri,53.4,-1.1,1968,MO
2942,Missouri,53.4,-1.1,1969,MO
2943,Missouri,54.1,-0.4,1970,MO
2944,Missouri,54.8,0.3,1971,MO
2945,Missouri,53.7,-0.8,1972,MO
2946,Missouri,55.2,0.7,1973,MO
2947,Missouri,54.4,-0.1,1974,MO
2948,Missouri,54.6,0.1,1975,MO
2949,Missouri,53.6,-0.9,1976,MO
2950,Missouri,54.8,0.3,1977,MO
2951,Missouri,52.6,-1.9,1978,MO
2952,Missouri,52.0,-2.5,1979,MO
2953,Missouri,55.0,0.5,1980,MO
2954,Missouri,54.9,0.4,1981,MO
2955,Missouri,53.5,-1.0,1982,MO
2956,Missouri,54.0,-0.5,1983,MO
2957,Missouri,54.4,-0.1,1984,MO
2958,Missouri,53.0,-1.5,1985,MO
2959,Missouri,55.9,1.4,1986,MO
2960,Missouri,56.3,1.8,1987,MO
2961,Missouri,54.6,0.1,1988,MO
2962,Missouri,53.0,-1.5,1989,MO
2963,Missouri,56.2,1.7,1990,MO
2964,Missouri,56.1,1.6,1991,MO
2965,Missouri,54.5,0.0,1992,MO
2966,Missouri,53.0,-1.5,1993,MO
2967,Missouri,54.7,0.2,1994,MO
2968,Missouri,54.2,-0.3,1995,MO
2969,Missouri,52.9,-1.6,1996,MO
2970,Missouri,53.7,-0.8,1997,MO
2971,Missouri,57.2,2.7,1998,MO
2972,Missouri,56.4,1.9,1999,MO
2973,Missouri,55.1,0.6,2000,MO
2974,Missouri,55.8,1.3,2001,MO
2975,Missouri,55.3,0.8,2002,MO
2976,Missouri,54.5,0.0,2003,MO
2977,Missouri,55.0,0.5,2004,MO
2978,Missouri,56.2,1.7,2005,MO
2979,Missouri,56.8,2.3,2006,MO
2980,Missouri,56.2,1.7,2007,MO
2981,Missouri,53.4,-1.1,2008,MO
2982,Missouri,54.0,-0.5,2009,MO
2983,Missouri,55.2,0.7,2010,MO
2984,Missouri,55.6,1.1,2011,MO
2985,Missouri,58.5,4.0,2012,MO
2986,Missouri,53.6,-0.9,2013,MO
2987,Missouri,52.9,-1.6,2014,MO
2988,Missouri,55.8,1.3,2015,MO
2989,Missouri,57.4,2.9,2016,MO
2990,Missouri,57.1,2.6,2017,MO
2991,Missouri,55.2,0.7,2018,MO
2992,Missouri,55.0,0.5,2019,MO
2993,Missouri,55.8,1.3,2020,MO
2994,Missouri,56.3,1.8,2021,MO
2995,Montana,39.4,-1.7,1896,MT
2996,Montana,39.8,-1.3,1897,MT
2997,Montana,39.8,-1.3,1898,MT
2998,Montana,38.1,-3.0,1899,MT
2999,Montana,42.8,1.7,1900,MT
3000,Montana,41.8,0.7,1901,MT
3001,Montana,39.8,-1.3,1902,MT
3002,Montana,39.9,-1.2,1903,MT
3003,Montana,40.9,-0.2,1904,MT
3004,Montana,40.6,-0.5,1905,MT
3005,Montana,41.5,0.4,1906,MT
3006,Montana,39.2,-1.9,1907,MT
3007,Montana,41.5,0.4,1908,MT
3008,Montana,39.3,-1.8,1909,MT
3009,Montana,42.5,1.4,1910,MT
3010,Montana,38.7,-2.4,1911,MT
3011,Montana,39.4,-1.7,1912,MT
3012,Montana,39.8,-1.3,1913,MT
3013,Montana,41.5,0.4,1914,MT
3014,Montana,41.2,0.1,1915,MT
3015,Montana,37.2,-3.9,1916,MT
3016,Montana,38.9,-2.2,1917,MT
3017,Montana,41.3,0.2,1918,MT
3018,Montana,40.5,-0.6,1919,MT
3019,Montana,40.5,-0.6,1920,MT
3020,Montana,42.3,1.2,1921,MT
3021,Montana,39.2,-1.9,1922,MT
3022,Montana,41.4,0.3,1923,MT
3023,Montana,39.6,-1.5,1924,MT
3024,Montana,42.2,1.1,1925,MT
3025,Montana,42.5,1.4,1926,MT
3026,Montana,38.6,-2.5,1927,MT
3027,Montana,41.2,0.1,1928,MT
3028,Montana,38.8,-2.3,1929,MT
3029,Montana,41.6,0.5,1930,MT
3030,Montana,43.8,2.7,1931,MT
3031,Montana,40.5,-0.6,1932,MT
3032,Montana,42.0,0.9,1933,MT
3033,Montana,44.9,3.8,1934,MT
3034,Montana,40.7,-0.4,1935,MT
3035,Montana,40.7,-0.4,1936,MT
3036,Montana,40.0,-1.1,1937,MT
3037,Montana,42.2,1.1,1938,MT
3038,Montana,43.3,2.2,1939,MT
3039,Montana,42.3,1.2,1940,MT
3040,Montana,42.8,1.7,1941,MT
3041,Montana,40.9,-0.2,1942,MT
3042,Montana,40.8,-0.3,1943,MT
3043,Montana,41.2,0.1,1944,MT
3044,Montana,40.6,-0.5,1945,MT
3045,Montana,41.9,0.8,1946,MT
3046,Montana,41.2,0.1,1947,MT
3047,Montana,40.5,-0.6,1948,MT
3048,Montana,40.0,-1.1,1949,MT
3049,Montana,38.2,-2.9,1950,MT
3050,Montana,37.4,-3.7,1951,MT
3051,Montana,41.1,0.0,1952,MT
3052,Montana,43.6,2.5,1953,MT
3053,Montana,41.5,0.4,1954,MT
3054,Montana,38.7,-2.4,1955,MT
3055,Montana,41.0,-0.1,1956,MT
3056,Montana,40.7,-0.4,1957,MT
3057,Montana,42.6,1.5,1958,MT
3058,Montana,40.3,-0.8,1959,MT
3059,Montana,41.1,0.0,1960,MT
3060,Montana,42.8,1.7,1961,MT
3061,Montana,41.5,0.4,1962,MT
3062,Montana,42.7,1.6,1963,MT
3063,Montana,40.5,-0.6,1964,MT
3064,Montana,39.7,-1.4,1965,MT
